route,flights,avg_arr_delay,pct_delayed
ORD-PVD,1193,8.993288590604028,22.967309304274938
MYR-DCA,601,8.025,22.961730449251245
FAT-DFW,1407,15.96987087517934,22.956645344705045
RIC-CLT,2727,14.048879088570379,22.955628896222954
BDL-TPA,941,6.226254002134472,22.954303931987248
DEN-PIT,1813,8.255107675317504,22.9453943739658
CID-DCA,523,10.34423076923077,22.94455066921606
DFW-LIT,2943,10.213945578231293,22.93577981651376
JFK-SFO,6397,2.375880971025842,22.932624667813037
LAS-LAX,9485,7.340892310937665,22.93094359515024
LAS-MKE,1352,6.730712166172107,22.928994082840237
IAH-PDX,881,11.657954545454546,22.92849035187287
EWR-MCO,6368,6.304847340258105,22.92713567839196
SBN-CLT,1156,10.56969696969697,22.92387543252595
LAS-SBA,838,4.960096735187425,22.911694510739856
SAN-CLT,1615,8.559226932668329,22.910216718266255
ORD-TUS,1004,4.3662674650698605,22.90836653386454
MCO-BHM,716,10.952447552447552,22.905027932960895
IND-CLT,1847,13.085636856368565,22.9020032485111
DEN-IND,2638,7.650986342943854,22.896133434420015
JFK-ATL,3521,8.168561682774303,22.891224084067026
DEN-PHX,9345,7.563276231263384,22.8892455858748
MIA-TLH,1289,4.679626749611198,22.885958107059736
JFK-DFW,1844,5.123152709359606,22.885032537960953
DEN-RDM,721,9.354659248956885,22.88488210818308
SEA-LAS,6559,6.819097010372178,22.884586064948927
DTW-GRB,988,12.627789046653144,22.874493927125506
DEN-DSM,2291,8.15391342369917,22.872108249672632
CLT-OAJ,927,10.080993520518359,22.86947141316073
TYS-DFW,1408,11.187991422444604,22.869318181818183
DTW-FLL,2440,6.655710764174199,22.86885245901639
SEA-BWI,586,4.109401709401709,22.866894197952217
SLC-EWR,1194,10.166101694915254,22.8643216080402
AUS-CLT,1886,17.63104731525784,22.852598091198303
LAS-TUL,744,7.960863697705803,22.849462365591396
JAN-CLT,604,14.21523178807947,22.8476821192053
COD-DEN,626,9.540064102564102,22.843450479233226
ORD-TUL,1576,9.148854961832061,22.84263959390863
MDW-OMA,1401,6.277857142857143,22.840827980014275
PHX-IND,1498,8.974598930481283,22.83044058744993
MDW-MSP,2821,8.287234042553191,22.8287841191067
RNO-SEA,828,6.001212121212121,22.82608695652174
SRQ-ORD,793,16.610126582278482,22.82471626733922
DEN-STL,3808,6.953745072273325,22.820378151260503
GJT-DFW,929,13.699239956568947,22.820236813778255
TVC-ORD,1376,11.150545454545455,22.819767441860463
PBI-DCA,1648,13.675609756097561,22.815533980582526
EWR-DEN,3016,5.8436980379115395,22.811671087533156
DFW-HOU,2227,7.723423423423424,22.81095644364616
OAK-SAN,3380,8.302194543297746,22.810650887573964
LFT-DFW,1552,15.445378151260504,22.809278350515463
DAL-ELP,1723,6.563879210220674,22.80905397562391
DEN-TUL,2272,6.737538597265108,22.799295774647888
DFW-JAN,1917,10.994246861924687,22.79603547209181
ORD-BUF,1843,10.881521739130434,22.788931090613133
CLT-GSP,3177,12.856062992125985,22.78879446018256
PHX-GEG,1216,10.738271604938271,22.779605263157894
DAL-SJC,606,6.996699669966997,22.772277227722775
DCA-BHM,975,10.556923076923077,22.76923076923077
PHL-BOS,5183,7.951351351351351,22.766737410765966
STL-OKC,694,5.42507204610951,22.76657060518732
PHL-AUS,971,6.881987577639752,22.760041194644696
DCA-TPA,1986,9.918099089989889,22.759315206445116
STL-RSW,857,7.237426900584795,22.75379229871645
BZN-LAS,712,4.692415730337078,22.752808988764045
MDW-PHX,3081,4.618985695708712,22.752353132099966
CLT-GNV,554,5.770343580470163,22.743682310469314
BOS-CHS,1240,4.740680713128039,22.741935483870968
PHX-COS,972,4.574819401444788,22.73662551440329
MDW-TPA,1733,8.335648148148149,22.73514137334103
AUS-MSY,1536,7.863666014350946,22.721354166666664
SFO-BUR,3068,6.2816579634464755,22.718383311603652
MCI-PHL,841,19.26762246117085,22.711058263971463
SJU-BWI,1321,9.79498861047836,22.71006813020439
DAL-BWI,1801,7.75319622012229,22.70960577456968
SAT-SAN,648,6.204968944099379,22.685185185185187
ORD-LNK,961,7.082377476538061,22.684703433922998
CMH-IAH,604,8.877280265339968,22.68211920529801
OMA-CLT,816,12.31081081081081,22.67156862745098
EWR-BNA,1954,5.800923550538738,22.671443193449335
SLC-JFK,1932,8.619344773790951,22.67080745341615
AUS-LAX,4000,9.822072072072071,22.650000000000002
IAH-BNA,1961,10.414198161389173,22.641509433962266
MDW-DAL,2192,5.889041723979826,22.62773722627737
HDN-DEN,1516,3.1517150395778364,22.62532981530343
SEA-MDW,588,4.4512820512820515,22.61904761904762
CLT-HHH,955,7.2824025289778715,22.61780104712042
LAS-DSM,575,5.865619546247818,22.608695652173914
SAN-SJC,5658,7.766307229980555,22.60516083421704
ATL-CRW,1062,17.13692162417375,22.598870056497177
DRO-DFW,1089,9.119926199261993,22.58953168044077
MCO-DCA,4959,11.20089195215893,22.585198628755798
DEN-CVG,1812,7.4566537824406405,22.571743929359823
PHL-JAX,1595,8.317440401505646,22.570532915360502
SLC-BOS,1294,8.767621998450814,22.56568778979907
RSW-STL,860,8.43720930232558,22.55813953488372
LAX-HOU,1197,6.659663865546219,22.55639097744361
ORD-LEX,1534,7.493464052287582,22.55541069100391
STL-SAN,572,5.959578207381371,22.552447552447553
DFW-TLH,1069,8.283036551077789,22.5444340505145
SMF-SFO,976,10.511270491803279,22.540983606557376
DFW-LGA,6367,7.747820573783484,22.538087011151248
BWI-DEN,3160,3.725079365079365,22.531645569620252
FWA-ATL,1012,14.352126607319486,22.529644268774703
MDW-RSW,1079,6.9544186046511625,22.520852641334567
SFO-BNA,604,3.9700996677740865,22.516556291390728
DFW-ACT,1057,10.582781456953642,22.516556291390728
DEN-SLC,8043,6.727204876228386,22.504040780803184
MSN-ORD,2241,8.694953104064314,22.48995983935743
ORD-TYS,1801,7.191986644407345,22.48750694058856
IAH-DEN,4969,9.06480920654149,22.479372107063796
ONT-LAS,2763,8.697320782041999,22.475570032573287
DTW-MIA,1624,6.296913580246914,22.47536945812808
AUS-MCO,2729,7.646713183988248,22.462440454378893
IAH-CLE,1229,9.722675367047309,22.457282343368593
BOS-IAH,1946,4.465873836608067,22.456320657759505
CLE-PHX,864,8.077636152954808,22.453703703703702
DAL-PHX,3060,7.686601307189543,22.450980392156865
ATL-MSY,4566,9.474088713219148,22.448532632501095
TPA-EWR,2843,10.548022598870057,22.44108336264509
CLE-MCO,1992,9.042232277526395,22.439759036144576
DEN-LGA,4556,7.2998890122086575,22.431957857769973
ROC-CLT,1061,16.019848771266542,22.431668237511783
EWR-MSP,2252,10.933303690529124,22.424511545293072
CLT-GSO,2484,8.89242546333602,22.423510466988727
MDW-LAS,3082,4.152322182526794,22.420506164828033
ATL-BQK,794,18.918032786885245,22.418136020151135
CLT-ATL,5313,9.444821092278719,22.416713721061544
SAF-DFW,1575,12.334182049649904,22.41269841269841
MSP-EWR,2254,8.959447415329768,22.404614019520853
RDU-FLL,1406,9.127583749109052,22.403982930298717
PHL-MIA,3071,9.324509803921568,22.403126017583848
HOU-SAN,804,3.9962311557788945,22.388059701492537
HOU-AUS,1555,6.091318327974276,22.379421221864952
TPA-LGA,2364,12.127921801954951,22.377326565143825
MDW-LGB,523,4.678846153846154,22.37093690248566
LAS-MSY,1046,5.566091954022989,22.37093690248566
ORD-LAS,5240,6.084272883623161,22.366412213740457
ORD-OKC,2012,5.373817819810851,22.365805168986082
EWR-DFW,3493,7.833285177694308,22.359003721729174
ATL-ONT,908,5.402209944751381,22.356828193832598
ISP-MCO,1333,6.63984962406015,22.355588897224308
BOS-DFW,4005,5.593450881612091,22.347066167290887
MDW-RDU,1128,6.265777777777778,22.340425531914892
IAD-LGA,1437,1.4257839721254355,22.338204592901878
DFW-EVV,873,6.344036697247707,22.336769759450174
LGA-MSY,1339,5.2956586826347305,22.330097087378643
BWI-STL,1335,5.748498498498498,22.322097378277153
RIC-FLL,914,5.969298245614035,22.319474835886215
DEN-MEM,1259,7.902303415409055,22.319301032565527
CHO-LGA,1331,6.095416979714501,22.31404958677686
DTW-IAH,2420,6.222591362126246,22.31404958677686
GSO-ORD,1291,8.603260869565217,22.30828814872192
CLE-CLT,1856,11.889848812095032,22.306034482758623
OAJ-CLT,928,11.75323275862069,22.306034482758623
CVG-PHX,565,9.21985815602837,22.300884955752213
ORD-SMF,1166,4.827171109200344,22.29845626072041
SJC-SAN,5718,7.906414300736067,22.298006295907662
LAS-MDW,3081,4.43701044386423,22.297955209347613
DEC-ORD,619,20.969205834683954,22.294022617124394
LAX-STL,1153,7.2719374456993915,22.289679098005205
SEA-MCI,1162,3.249352890422778,22.289156626506024
MSY-TPA,1181,8.76590330788804,22.269263336155802
BDL-PBI,512,2.581532416502947,22.265625
ORD-AVL,1087,7.988929889298893,22.263109475620976
LAS-PDX,3733,6.020632368703108,22.260916153227967
BUF-ORD,1842,12.077215878194671,22.258414766558086
DEN-AUS,4646,6.792917296480242,22.255703831252692
EWR-TPA,2846,5.8426807760141095,22.24174279690794
DEN-BWI,3121,5.754177377892031,22.23646267222044
MOB-DFW,1048,9.941570881226054,22.232824427480917
EVV-DFW,873,3.960919540229885,22.22222222222222
DTW-BOS,2714,8.522140221402214,22.21812822402358
LAS-ABQ,2093,5.602772466539197,22.216913521261347
ATL-BOS,4984,7.082998392282958,22.211075441412518
ATL-STT,644,6.089341692789969,22.204968944099377
BOS-SEA,2558,1.470450097847358,22.204847537138388
MTJ-DFW,563,20.414590747330962,22.202486678507995
STT-FLL,509,3.128712871287129,22.20039292730845
MIA-BWI,2370,8.714828897338403,22.19409282700422
ROA-ORD,703,16.484285714285715,22.190611664295876
SLC-FLL,586,6.030716723549488,22.18430034129693
TPA-IND,1100,9.141947224749773,22.181818181818183
BTV-ORD,956,5.730890052356021,22.17573221757322
LAX-ATL,5192,7.335970667695871,22.168721109399076
DFW-XNA,3248,8.118790496760258,22.167487684729064
SFO-BOS,4404,5.6224396904870275,22.161671207992732
PNS-DCA,898,16.078212290502794,22.160356347438753
EYW-DCA,537,9.11320754716981,22.160148975791433
EYW-MIA,1214,7.478153338829348,22.15815485996705
TPA-BOS,2555,8.558915946582875,22.15264187866928
PHL-LAX,2560,7.303871724677356,22.1484375
DEN-PDX,4449,6.143660071942446,22.13980669813441
CMH-FLL,1075,6.24044734389562,22.13953488372093
ORD-DAY,1197,12.231993299832496,22.138680033416875
BTR-DFW,1920,13.382567849686847,22.135416666666664
DCA-SAV,881,4.017103762827822,22.13393870601589
SLC-AUS,1754,7.5202741290691035,22.120866590649943
GSP-DCA,981,5.6984615384615385,22.120285423037718
DEN-ABQ,2803,7.142755174875089,22.11915804495184
DAL-ECP,692,7.723988439306359,22.109826589595375
BWI-IAH,1167,7.043140638481449,22.10796915167095
CHA-CLT,968,9.743801652892563,22.107438016528928
LAS-HOU,2031,6.517565561603167,22.107336287543085
SEA-BNA,1303,3.793528505392912,22.10283960092095
STL-MCI,1041,6.635226179018287,22.094140249759846
STL-TPA,1127,6.641964285714286,22.09405501330967
DEN-CLT,2888,6.5851543531044054,22.09141274238227
ORD-CAE,720,7.206944444444445,22.083333333333332
SAN-PHX,5620,11.166785332858668,22.081850533807827
PHX-JFK,2632,12.591377336894315,22.074468085106382
PHL-MSY,1042,5.197483059051307,22.072936660268713
TPA-MCI,580,8.812824956672443,22.06896551724138
SEA-ORD,4935,6.367039674465921,22.066869300911854
CLT-BHM,2258,7.609756097560975,22.054915854738706
ORD-MCO,4908,7.907176446534451,22.04563977180114
LAX-DAL,1810,6.924402445803224,22.044198895027627
FLL-LAX,1919,3.643828451882845,22.042730588848357
JFK-PWM,1003,4.6783567134268536,22.033898305084744
MCI-TPA,581,8.092943201376936,22.030981067125648
DCA-MIA,3831,8.488999476165532,22.03080135734795
DFW-LBB,2606,12.018853405155829,22.02609363008442
DEN-ELP,1807,6.653931339977851,22.02545655783066
LAS-SEA,6547,4.663101604278075,22.0253551244845
MSP-AUS,1403,3.6227630637079455,22.024233784746972
DEN-JFK,1503,10.278260869565218,22.02262142381903
PDX-HNL,722,7.809457579972183,22.022160664819946
IAD-JAX,831,7.501204819277109,22.021660649819495
DTW-MCO,3742,8.805838243170863,22.020309994655264
PHL-MYR,545,10.438532110091742,22.018348623853214
MCO-PVD,1576,7.417302798982188,22.01776649746193
ORD-DEN,6385,8.371625863151287,22.004698512137825
ORF-LGA,1665,8.184939759036144,21.98198198198198
PBI-LGA,2848,8.422560113154173,21.980337078651687
LAX-MIA,3490,7.295199770048865,21.97707736389685
SJU-STT,628,9.4048,21.97452229299363
IAH-DCA,2103,8.811365807067812,21.96861626248217
SFO-HNL,2500,5.318527410964386,21.959999999999997
MSP-DFW,3179,8.51740506329114,21.95659012268009
ATL-DCA,6792,9.969988172678889,21.952296819787986
TPA-MDW,1722,10.971411901983664,21.951219512195124
DSM-DCA,697,9.165945165945166,21.951219512195124
MSY-HOU,2215,8.699367088607595,21.941309255079005
PBI-ISP,971,11.490702479338843,21.936148300720905
DTW-SAN,1172,5.014579759862778,21.928327645051194
SEA-MSY,698,2.7593123209169055,21.91977077363897
CVG-MCO,1752,11.904516866781018,21.91780821917808
TPA-ATL,6626,10.354453349463178,21.913673407787503
LAN-DTW,995,12.051256281407035,21.909547738693465
CMH-LAS,1100,4.6979071883530485,21.90909090909091
PHX-MCO,1607,7.811875,21.904169259489734
LGA-DFW,6360,5.987337765115543,21.90251572327044
JFK-SAT,653,3.457055214723926,21.898928024502297
MIA-STT,900,7.368243243243243,21.88888888888889
HPN-DTW,905,18.53274139844617,21.878453038674035
ORD-BWI,2583,7.269588828549263,21.873790166473093
DCA-DAL,1674,4.759159159159159,21.863799283154123
DEN-FAT,1441,7.138290479499653,21.859819569743234
MSY-PHL,1034,14.100677637947726,21.8568665377176
MCO-BNA,2837,6.974911660777385,21.854071201973916
DEN-IAD,3185,9.523570081709616,21.85243328100471
LGA-OKC,984,5.006147540983607,21.84959349593496
DCA-ORF,1273,8.09291338582677,21.838177533385704
MSY-MCO,2450,8.779141104294478,21.836734693877553
TPA-DEN,3179,8.365214646464647,21.830764391318024
GRK-DFW,1759,10.17292377701934,21.83058555997726
ATL-PHX,3661,10.329224869898658,21.824638077028137
BTV-DCA,1357,10.799261992619925,21.812822402358144
DCA-DSM,697,6.620490620490621,21.8077474892396
LBB-DFW,2605,12.908531898539584,21.8042226487524
GRR-CLT,1055,11.632227488151658,21.80094786729858
IAH-SJU,936,6.953961456102784,21.794871794871796
DAL-TUL,1092,7.187728937728938,21.794871794871796
MSP-MCO,2152,7.380242311276794,21.79368029739777
BQN-JFK,615,7.94281045751634,21.788617886178862
STL-HOU,1533,6.924590163934426,21.787345075016308
CVG-TPA,955,11.422712933753942,21.780104712041883
BNA-BOS,2728,7.050275229357799,21.774193548387096
EWR-BGR,643,10.698907956318253,21.77293934681182
HOU-SAT,1617,4.890470297029703,21.768707482993197
SFO-FAT,1029,7.793974732750243,21.768707482993197
PHL-STL,1599,8.462742642454602,21.76360225140713
ORD-ROC,1581,6.511097019657577,21.758380771663504
BUF-TPA,786,6.512755102040816,21.755725190839694
ORD-CVG,2966,7.9308600337268125,21.74645987862441
MDW-BHM,598,6.346153846153846,21.73913043478261
FAT-LAS,1767,8.276740237691001,21.731748726655347
DEN-OKC,2899,7.015193370165746,21.73163159710245
PHL-IAH,2104,6.7151747247486835,21.720532319391637
DTW-HPN,907,13.494972067039106,21.719955898566703
MSP-CLE,1280,6.234375,21.71875
CHA-DFW,1432,10.546918767507004,21.717877094972067
EWR-AUS,1782,4.555368184373243,21.71717171717172
MIA-CVG,1165,5.609965635738831,21.716738197424892
ATL-DTW,4918,7.81538774679422,21.716144774298495
DAL-MDW,2192,7.9436038514442915,21.715328467153284
FSM-DFW,1156,7.056228373702422,21.71280276816609
LAX-AUS,4003,8.067300475356518,21.708718461154135
IAH-PHL,2110,16.375950570342205,21.70616113744076
DEN-GRR,1313,7.879204892966361,21.706016755521706
SAN-DEN,5515,5.920254314259764,21.70444242973708
XNA-CLT,1539,11.49316851008458,21.702404158544507
MCO-ISP,1341,5.98955223880597,21.700223713646533
SAN-STL,590,7.310169491525424,21.694915254237287
PBI-HPN,1924,11.56276150627615,21.673596673596673
PHL-SAV,969,8.139607032057912,21.671826625387
BWI-BNA,1938,4.625193598347961,21.671826625387
DEN-SJC,3157,5.361102312321824,21.66613873930947
EWR-BTV,928,2.535059331175836,21.65948275862069
OAK-BOI,666,6.156626506024097,21.62162162162162
DCA-MSY,1776,3.6766365688487586,21.62162162162162
ALB-DCA,1175,11.970034246575343,21.617021276595743
AEX-DFW,1064,14.34901222953904,21.616541353383457
MEM-CLT,1939,12.857658586900465,21.609076843733884
ISP-PBI,972,7.284536082474227,21.604938271604937
MCO-STT,537,6.99249530956848,21.601489757914337
MKE-ORD,2523,9.708283789139912,21.601268331351566
SEA-SAN,4602,4.677124183006536,21.599304650152106
CLT-ABE,1153,12.866492146596858,21.595836947094536
ROC-JFK,1667,8.743251349730054,21.595680863827234
RNO-DFW,1306,13.8125,21.592649310872893
ATL-SJU,2108,7.968616262482168,21.584440227703986
DEN-MCI,4244,6.629131255901794,21.583411875589068
DEN-SAT,3193,5.539378726074679,21.578452865643598
DEN-SAF,876,9.087456846950518,21.575342465753426
ORD-RDU,3157,9.198919605973943,21.571111815014255
DCA-LGA,4228,8.117396449704142,21.570482497634817
ORD-BTV,960,5.411887382690303,21.5625
DAL-LBB,1587,6.041666666666667,21.550094517958414
LAS-DEN,8092,6.371287128712871,21.53979238754325
ORD-SRQ,794,5.816687737041719,21.536523929471034
XWA-MSP,729,15.550068587105624,21.536351165980797
IND-DAL,692,6.476744186046512,21.53179190751445
IAH-BWI,1152,8.153310104529616,21.52777777777778
CLT-SHV,827,4.955097087378641,21.5235792019347
DFW-MAF,3048,6.433968462549277,21.522309711286088
MGM-DFW,920,8.592148309705562,21.521739130434785
SRQ-PHL,618,16.19935170178282,21.521035598705502
STL-CLT,1980,10.36368234699039,21.515151515151516
IAH-MSY,2840,10.361199294532629,21.514084507042252
DCA-DFW,3240,9.439304563800063,21.512345679012345
SEA-PDX,5214,6.473138910207214,21.49980820866897
OMA-DEN,3247,8.131051495528832,21.496766245765322
STL-SAT,549,6.815693430656935,21.493624772313296
MIA-SAV,791,10.024142312579416,21.491782553729458
IAH-MSP,1806,9.10421286031042,21.483942414174972
MCO-MIA,3668,12.47708674304419,21.483097055616142
STL-DSM,675,6.158989598811293,21.48148148148148
MRY-SAN,582,10.352941176470589,21.477663230240548
PIA-CLT,745,14.166666666666666,21.476510067114095
BHM-DTW,503,15.002,21.47117296222664
TPA-CMH,871,7.965437788018433,21.469575200918484
ICT-IAH,559,9.725631768953068,21.46690518783542
JFK-DEN,1505,5.178428761651132,21.461794019933556
DEN-COS,4937,7.763846622032867,21.450273445412193
SEA-TUS,1035,4.576402321083172,21.44927536231884
DEN-SBA,1096,4.3988919667590025,21.44160583941606
JAX-JFK,1819,10.621353880022014,21.440351841671248
IND-DFW,1847,9.862275449101796,21.440173253925284
BNA-CLE,751,5.784,21.438082556591212
RSW-CVG,779,7.2169448010269575,21.437740693196407
GGG-DFW,714,10.743697478991596,21.428571428571427
BOS-MDW,1386,6.632874728457639,21.428571428571427
FSD-MSP,1531,8.280862181580666,21.423905943827563
MDW-MSY,985,5.780388151174668,21.421319796954315
JFK-PDX,929,1.7400215749730312,21.420882669537136
JFK-MKE,817,9.43558282208589,21.41982864137087
IAH-PIT,607,10.726072607260726,21.4168039538715
OAK-SEA,2237,4.038444345105051,21.412606168976307
PSE-MCO,668,5.356821589205397,21.407185628742514
DEN-BIL,1397,7.686246418338109,21.403006442376523
DFW-PIA,720,7.616133518776078,21.38888888888889
LAS-CVG,692,9.516642547033285,21.38728323699422
HOU-LAX,1183,4.979695431472082,21.386306001690617
ATL-FWA,1010,13.611881188118812,21.386138613861387
DEN-RSW,823,7.547008547008547,21.38517618469016
DAL-AUS,2479,5.986682808716707,21.379588543767646
GCK-DFW,711,13.326760563380281,21.37834036568214
CAE-CLT,1235,7.418623481781377,21.376518218623485
SEA-MIA,772,2.0467532467532465,21.373056994818654
SAN-JFK,2368,6.100722481937952,21.368243243243242
MCO-SLC,1844,5.1797385620915035,21.36659436008677
SAV-BNA,707,3.6354609929078014,21.35785007072136
LAS-SAT,2337,6.0656089193825045,21.352160890029953
DTW-BUF,1293,9.029434546862896,21.34570765661253
SFO-SNA,4207,6.175756132412479,21.345376753030664
LAS-GEG,759,2.5204755614266845,21.34387351778656
LCH-DFW,1059,18.004721435316338,21.34088762983947
ORD-DAL,1134,2.409372236958444,21.340388007054674
SCE-ORD,553,7.444444444444445,21.338155515370705
GRR-ORD,2648,8.827039274924472,21.3368580060423
MAF-DFW,3042,9.9703654922621,21.33464825772518
DTW-OMA,1022,8.958742632612967,21.330724070450096
MYR-EWR,1191,6.991554054054054,21.326616288832913
PIT-MIA,680,6.873343151693667,21.323529411764707
FAR-ORD,1712,15.19836161497952,21.320093457943926
EWR-PDX,821,3.545232273838631,21.315468940316688
RSW-ORD,2632,7.914982844071674,21.314589665653497
LGA-LIT,596,0.25084175084175087,21.308724832214764
MSY-CLT,1835,13.180775532495904,21.30790190735695
DFW-HSV,2112,8.040265277119849,21.306818181818183
DFW-BTR,1920,10.930656934306569,21.302083333333332
DFW-DAY,1334,13.95423855963991,21.289355322338828
ORD-BZN,869,5.070520231213873,21.288837744533947
IAH-SAN,1781,9.666478873239436,21.280179674340257
DEN-LGB,1086,3.3505535055350553,21.2707182320442
STL-MIA,945,9.579171094580234,21.26984126984127
HOU-LGA,1199,5.668345927791772,21.267723102585485
SJU-ATL,2102,11.60832137733142,21.26546146527117
CLT-ECP,1157,8.418544194107453,21.2618841832325
MDW-BWI,1985,5.729934376577486,21.259445843828715
DEN-RAP,2075,9.05560928433269,21.253012048192772
CHS-MIA,772,14.609597924773022,21.243523316062177
ABY-ATL,758,15.914134742404228,21.240105540897098
DCA-RDU,2678,6.962200598802395,21.209858103061986
DFW-GGG,712,6.754583921015515,21.207865168539325
JFK-MCI,712,2.6741573033707864,21.207865168539325
ATL-ALB,1000,9.287287287287286,21.2
DFW-MLI,788,6.00765306122449,21.19289340101523
BNA-TPA,2218,7.153254972875226,21.190261496844006
BUR-LAS,4375,5.908093278463649,21.18857142857143
DCA-MHT,1213,7.691164327002477,21.187139323990106
HOU-MEM,727,7.605226960110041,21.182943603851445
CID-MSP,798,6.5959849435382685,21.17794486215539
IAH-SNA,1261,7.554216867469879,21.173671689135606
BWI-DTW,2045,5.537408312958435,21.17359413202934
STL-DAL,2069,5.72093023255814,21.169647172547123
SRQ-CLT,1734,15.43699421965318,21.16493656286044
ATL-PVD,997,9.1742195367573,21.163490471414242
GSP-ORD,1427,4.9071729957805905,21.163279607568324
DEN-DCA,1446,4.816411682892907,21.16182572614108
OAK-LAS,4614,6.844603381014304,21.1530125704378
MDW-AUS,1480,4.262372881355932,21.14864864864865
STL-ICT,681,5.063235294117647,21.145374449339208
SEA-EWR,1982,3.657200811359026,21.14026236125126
SDF-BOS,686,6.272327964860907,21.137026239067055
MDW-SAV,511,5.142857142857143,21.135029354207436
OKC-DEN,2977,7.035341635812857,21.128653006382265
SLC-MCO,1842,7.435659760087241,21.118349619978286
CVG-AUS,573,4.873905429071804,21.11692844677138
MDW-GRR,971,5.990721649484536,21.112255406797118
EWR-LAS,3103,3.2207876049063913,21.108604576216564
ATL-ABY,758,14.589403973509933,21.108179419525065
TUS-SEA,1033,5.499515033947624,21.10358180058083
BNA-FLL,1995,5.614457831325301,21.102756892230577
DEN-DTW,3000,6.572001336451721,21.099999999999998
SAT-MCO,1166,8.055077452667813,21.09777015437393
ORD-SLC,2883,7.515140967629655,21.089143253555324
FWA-DFW,901,3.6254180602006687,21.08768035516093
SFO-MIA,1508,11.80186170212766,21.087533156498676
CHS-DTW,612,9.277777777777779,21.07843137254902
DCA-BDL,1936,7.019111570247934,21.074380165289256
SMF-HNL,731,5.350205198358413,21.06703146374829
LAS-CLT,2554,9.630460448642268,21.064996084573217
PHL-TYS,508,7.2445759368836296,21.062992125984252
SLC-HNL,627,10.324281150159745,21.052631578947366
SMF-DAL,551,6.664835164835165,21.052631578947366
DFW-MOB,1050,7.762906309751434,21.047619047619047
ORF-EWR,898,8.177455357142858,21.046770601336302
XNA-DEN,1283,10.4578125,21.044427123928294
CVG-PHL,1264,11.346550356859636,21.044303797468356
MSY-DEN,2305,6.175933970460469,21.0412147505423
ORD-GSO,1288,5.577760497667185,21.040372670807454
LAS-ELP,1426,6.638148667601683,21.037868162692845
TYR-DFW,1060,11.697542533081286,21.037735849056606
DTW-TVC,1127,10.737544483985765,21.029281277728483
DAL-AMA,1265,5.779097387173397,21.027667984189723
SLC-DEN,8030,6.579715568862276,21.021170610211705
EWR-SRQ,904,2.5360710321864595,21.01769911504425
SFO-FLL,1475,3.9422946367956553,21.01694915254237
ELM-DTW,709,18.720733427362482,21.015514809590975
FAR-DEN,1447,10.346952908587257,21.00898410504492
LAS-BNA,2023,4.972745292368682,21.008403361344538
RSW-DCA,814,10.107407407407408,21.007371007371006
EWR-STL,1033,2.292517006802721,21.00677637947725
ORD-SDF,2071,6.8768115942028984,21.004345726702077
ATL-DEN,6020,5.069655057490419,20.996677740863788
BHM-CLT,2253,11.341040462427745,20.994229915667997
TYS-DCA,1053,7.798856053384175,20.98765432098765
ORD-PIT,2916,9.281936813186814,20.98765432098765
PWM-JFK,1015,12.17142857142857,20.985221674876847
SEA-IAH,2097,5.384431709646609,20.982355746304243
SFO-ORD,4900,5.085158648925281,20.97959183673469
MHT-MCO,634,5.218700475435816,20.977917981072554
BTV-PHL,739,10.670284938941656,20.974289580514206
DTW-RSW,1923,5.299635226680563,20.95683827353094
PHL-CHS,1360,7.582045621780721,20.955882352941178
BNA-MCO,2859,6.109901685393258,20.951381601958726
RDU-SEA,883,1.4607508532423208,20.951302378255946
TUS-DFW,2258,13.750665483584738,20.947741364038972
MSP-PHL,1900,7.7358689910195455,20.94736842105263
MDT-CLT,1332,14.45071482317532,20.945945945945947
DTW-PLN,831,10.665859564164649,20.938628158844764
ORD-CMH,3229,6.16031007751938,20.935274078662125
ORD-STL,2594,9.24256469679413,20.932922127987663
DAL-LIT,1008,5.151093439363817,20.932539682539684
PIT-LAS,946,3.8044397463002113,20.930232558139537
SEA-RDU,884,2.2857142857142856,20.92760180995475
BUR-SEA,1520,4.312582781456953,20.92105263157895
PVD-CLT,1568,12.308184143222507,20.918367346938776
JFK-JAX,1817,5.158765159867696,20.913593835993396
LAX-PHX,7125,7.910252808988764,20.912280701754383
DEN-MTJ,1473,5.649456521739131,20.90970807875085
LAS-RNO,4195,3.867032704702793,20.90584028605483
DFW-LFT,1550,7.365633074935401,20.903225806451616
CLT-MSP,2512,5.536653386454184,20.89968152866242
EWR-CVG,1694,7.342587123449498,20.89728453364817
LAS-MIA,1518,10.408394403730846,20.88274044795784
SBN-ATL,1020,9.404527559055119,20.88235294117647
HOU-ELP,1020,3.968596663395486,20.88235294117647
ATL-CLE,2984,7.7018779342723,20.878016085790886
TPA-STL,1121,5.776092774308653,20.87421944692239
DTW-PWM,690,13.655021834061136,20.869565217391305
ORD-BDL,2027,7.986179664363277,20.868278243709916
PIT-TPA,968,7.708376421923474,20.867768595041323
MYR-FLL,561,8.98752228163993,20.855614973262032
DCA-HOU,1007,4.556112224448897,20.854021847070506
MSP-IAD,926,6.1967567567567565,20.84233261339093
CLT-DTW,3858,8.34025974025974,20.839813374805598
IAD-SFO,2716,2.161504424778761,20.839469808541974
ORD-BNA,4657,7.347882175876156,20.828859780974877
DCA-HSV,1383,3.8201595358955767,20.824295010845987
MSP-CLT,2512,4.690771074710348,20.820063694267514
DTW-ORF,831,9.967312348668282,20.81829121540313
