route,flights,avg_arr_delay,pct_delayed
SAV-JFK,11418,8.388611037992455,21.55368716062358
SJU-MDW,1095,7.072744014732965,21.552511415525114
CMH-SEA,2084,0.5098795180722892,21.545105566218812
JFK-PWM,10905,6.193770672546858,21.53140761118753
DEN-GSO,836,5.116306954436451,21.5311004784689
ORD-CAE,3149,6.820382165605095,21.530644649094953
HOU-TPA,10246,6.40256059421423,21.530353308608237
ORD-TVC,15486,7.296051779935275,21.529123078909983
CLT-FLL,26825,7.037434153995592,21.528424976700837
CVG-EWR,13694,6.10327400571303,21.52767635460786
JFK-BUF,25650,6.887796120672833,21.524366471734893
CLT-AUS,14723,6.379678780454607,21.524145894179174
BTR-DFW,18915,12.320466595970307,21.522601110229978
PBI-ISP,7486,8.786298431425124,21.520170985840235
DEN-MSY,18899,5.5014580350988815,21.519657124715593
MIA-ORD,40541,5.771166934785299,21.51895611849732
MCO-IND,18263,6.998080403663686,21.51891803099162
LGA-CHO,8040,3.883270911360799,21.51741293532338
SFO-BNA,4671,3.1512875536480687,21.51573538856776
ORD-GRR,25121,7.612319706749542,21.507901755503365
BWI-FLL,40841,5.244430799459659,21.50779853578512
ELP-SEA,991,0.9292929292929293,21.493440968718467
ATL-LNK,1554,5.866580310880829,21.492921492921493
LAS-SAT,16147,6.255802407844111,21.490060073078592
DEN-TUL,17227,6.274736780873713,21.489522261566147
MIA-PHX,11024,7.361047939597926,21.489477503628446
DLG-ANC,1601,4.349156777014366,21.486570893191757
LAS-LGB,18482,6.736562922868742,21.485769938318363
CAE-DFW,6516,10.474172595112899,21.485573971761816
DEN-ABQ,22337,6.623985653440933,21.484532390204595
CKB-ORD,1806,16.950610432852386,21.483942414174972
JFK-SYR,12754,5.427069438995685,21.47561549317861
DEN-ELP,11223,6.3962163126896305,21.473759244408804
EWR-SRQ,5785,4.614424410540916,21.469317199654277
SUX-ORD,4416,9.731336510097572,21.467391304347828
BOS-JAX,10612,4.862348942598187,21.466264606106293
PGD-MCI,587,5.6290598290598295,21.465076660988075
CVG-MSY,792,6.864213197969543,21.464646464646464
JFK-ROC,15026,6.012259311080019,21.462797817116996
PDX-BOS,5317,5.943951688997924,21.459469625728794
LAX-STL,13260,5.623998185392409,21.45550527903469
RSW-BDL,4284,8.33933582787652,21.45191409897292
STC-AZA,662,4.848484848484849,21.45015105740181
IAH-BZN,774,4.745454545454545,21.44702842377261
CID-DFW,8183,12.167034855179185,21.446902114139068
TPA-LGA,20666,8.519746773800827,21.44585309203523
ORD-MSP,61667,7.783714475841138,21.43934357111583
MCO-MCI,13504,6.887097972220159,21.43809241706161
OGG-ANC,807,-1.7907845579078456,21.437422552664188
AZA-ATW,1017,5.215064420218038,21.43559488692232
DAL-FLL,9032,6.373918829008649,21.434898139946856
DFW-MGM,7025,9.508138206739007,21.423487544483987
CLE-EWR,16716,7.811121764141898,21.422589136156976
DEN-MDW,29290,5.221928982725528,21.416865824513486
ABE-BNA,523,8.863723608445298,21.414913957934992
IAD-SMF,2676,7.031132783195799,21.41255605381166
DFW-FWA,6244,7.053815261044177,21.41255605381166
EWR-DFW,29069,4.895958965827962,21.411125253706697
RDU-DAL,3078,4.522534291312867,21.410006497725796
SFO-EGE,598,3.2825719120135366,21.40468227424749
MDW-GSP,855,4.840562719812427,21.403508771929825
LGA-GRR,5439,2.928216454997239,21.40099282956426
ORD-JLN,1229,10.542622950819672,21.39951179820993
ORD-MBS,7477,8.141152815013404,21.39895680085596
ORD-SHD,1131,11.1524064171123,21.396993810786913
CLT-SAT,11288,6.114328862041396,21.394401133947554
JFK-ACK,3945,9.87152689268417,21.394169835234475
MDW-PHX,25580,3.540677169057136,21.39171227521501
PHL-ALB,1122,8.704727921498662,21.390374331550802
DCA-CAE,5433,6.217776138668634,21.38781520338671
DEN-MKE,23047,6.152291105121294,21.38673146179546
SAV-HOU,1342,3.868065967016492,21.385991058122205
MIA-STX,6075,6.262854317732367,21.382716049382715
BWI-JAX,12408,5.1509890997174,21.381366860090264
SAN-SBP,1305,7.013803680981595,21.379310344827587
AUS-HOU,15858,5.445174330469935,21.377222852818768
PHX-TPA,9961,6.246122860020141,21.37335608874611
LAS-BNA,13967,5.161396716139672,21.364645235197248
RSW-HPN,4082,8.638566131025957,21.362077413032825
MCO-CMH,16258,7.555008311272548,21.361791118218722
IAH-MIA,28721,8.00031433361274,21.357195083736638
CLT-BTR,6602,7.282436949255546,21.357164495607392
MCO-DFW,41252,9.105517979660357,21.356540288955685
HDN-ATL,885,0.9739229024943311,21.35593220338983
DAL-ABQ,15629,6.189423076923077,21.35133405848103
DEN-TUS,21115,6.207210626185958,21.349751361591284
MDW-FLL,12797,5.0527964906783644,21.34875361412831
HPN-ORD,9818,10.048650858544562,21.348543491546142
EWR-CVG,13933,6.067064404830362,21.345008253785977
DAL-SDF,937,6.497863247863248,21.344717182497334
ORD-BZN,6358,4.547908445146014,21.343189682290028
DAL-LAS,21234,5.6686312414541,21.34312894414618
MSP-ROC,1209,3.89247311827957,21.339950372208435
SHV-DFW,19055,10.61023808272455,21.338231435318814
JAN-DFW,16056,10.675427643900612,21.337817638266067
DFW-MLI,5821,9.787607573149742,21.33654011338258
EWR-SEA,17690,1.5322790908575639,21.33408705483324
DFW-SLC,34646,9.032954644003121,21.330023667955896
SFO-JAC,2387,7.538363713437898,21.32383745286971
BOS-AUS,10477,3.28544042940669,21.32289777608094
DAY-PIE,652,10.967791411042946,21.319018404907975
AZA-IDA,1154,5.276521739130435,21.317157712305026
BWI-PVD,20533,5.849434587638916,21.31690449520284
OMA-DAL,3631,5.581833287178067,21.316441751583586
PIT-SRQ,1384,5.518115942028985,21.315028901734102
JAC-LAX,3646,9.013266998341626,21.311025781678552
ORD-BUF,17312,7.570494270170158,21.308918669131238
STT-ORD,690,2.677466863033873,21.304347826086957
MIA-MEM,3399,7.440483205657042,21.30038246543101
AUS-OAK,3522,5.816140949133277,21.29471890971039
ORD-PSP,4898,1.671875,21.294405879951
LAS-EWR,24058,4.768615796743544,21.294371934491647
TTN-FLL,1461,6.169876203576341,21.286789869952088
LAS-ICT,3425,6.048523823443437,21.284671532846716
BWI-FNT,733,6.441860465116279,21.282401091405184
DAL-HOU,50473,6.4180572109654355,21.280684722524914
IDA-SEA,578,10.892547660311958,21.280276816608996
BWI-LAS,18202,2.640154227485541,21.277881551477858
ORD-LNK,6320,7.512543664655446,21.265822784810126
MDT-PIE,950,4.550158394931362,21.263157894736842
FLL-BUF,5687,6.5572209486862985,21.259011781255495
CAE-DCA,5401,7.986979166666667,21.25532308831698
MCI-JFK,1896,10.412513255567339,21.255274261603375
SEA-BOS,21238,3.702206922569084,21.249646859402958
SEA-JFK,27192,4.227292850291448,21.248896734333627
LAS-JFK,31763,6.293844109831709,21.24799294776942
LAX-LAS,101963,6.599016702321839,21.245942155487775
MDW-LAS,28444,3.1802128859438885,21.245253832091127
HOU-FLL,9301,5.069288793103448,21.24502741640684
PHX-MAF,2636,10.429060479269685,21.2443095599393
JFK-MVY,2406,7.970809007506255,21.238570241064007
ORD-MHT,4089,7.4031901840490795,21.227684030325264
DAL-PHX,22554,5.916037652073528,21.224616476013125
BWI-CVG,8773,6.366095890410959,21.22421064630115
CLT-EVV,952,7.291886195995785,21.218487394957982
LGA-SYR,6510,6.097215812951854,21.213517665130567
CLT-LAX,22763,2.2596568411790585,21.209858103061986
BWI-CHS,11068,4.9011764705882355,21.20527647271413
BOS-ROC,1759,5.25923820352473,21.205230244457077
MDW-DAL,22442,3.5401217983163176,21.20131895552981
MCO-BWI,43546,6.892207851981405,21.200569512699214
CLT-HOU,2251,3.5762711864406778,21.190581963571745
DTW-LIT,1260,7.237867939538584,21.19047619047619
ORD-BTV,8242,7.397276926817408,21.18417859742781
SFO-STS,2380,14.28373266078184,21.176470588235293
HOU-AUS,15721,6.200241945753215,21.175497741873926
DEN-DSM,15849,6.276738305941846,21.17483752918165
ANC-IAH,784,11.826700898587934,21.1734693877551
DAL-MDW,22419,5.6750850797062515,21.169543690619562
BNA-SRQ,2910,5.927710843373494,21.168384879725085
RSW-TTN,1517,7.776010603048376,21.16018457481872
LAS-GJT,714,11.359943977591037,21.1484593837535
ATL-SFO,28871,3.8615213924138407,21.145786429288908
IND-SRQ,1679,8.202872531418313,21.14353782013103
SBN-DFW,5019,7.742633794347564,21.139669256824067
BWI-PWM,11577,5.353999135322092,21.136736632979183
ORD-ANC,6086,2.5785997357992074,21.130463358527766
LAS-SMF,35765,5.675606891151135,21.129595973717322
MKE-SFO,1169,3.776349614395887,21.129170230966636
DFW-IAD,16281,7.329208987380732,21.12278115594865
DFW-DCA,29695,5.698092145321697,21.12140090924398
RIC-MDW,1837,5.5366922234392115,21.121393576483396
BHM-PHL,3537,7.977872340425532,21.119592875318066
CLT-GRR,6326,7.026774397972116,21.11919064179576
LGB-SEA,3836,5.134429652832159,21.115745568300312
RDU-BOS,24851,8.840106327278585,21.113838477324855
PHX-MCO,14428,5.627340432936591,21.111727197116718
SLN-ORD,2127,17.44544166273028,21.109543958627174
ORD-BDL,18477,7.188502384048548,21.107322617308004
DCA-JFK,17263,6.28567287064417,21.09714418119678
SEA-SIT,2555,5.681296955318308,21.095890410958905
SFB-HTS,1152,6.817391304347826,21.09375
SAV-DFW,6728,10.059289127837514,21.090963139120095
BNA-LGA,32801,7.293288384921851,21.090820401817016
ATL-ACY,1195,9.962248322147651,21.08786610878661
DEN-SAT,22777,5.824373075230972,21.087061509417396
CLT-XNA,8570,6.048392752776154,21.085180863477245
LAS-MDW,28407,4.318734965331824,21.07931143732179
CLE-SAV,593,11.406091370558375,21.079258010118043
DEN-CVG,15121,6.476657175021522,21.076648369816812
PIT-PIE,1044,10.00577478344562,21.0727969348659
ANC-BRW,2221,6.619263970922308,21.071589374155785
IAD-HNL,1405,7.8147353361945635,21.06761565836299
ORD-XNA,16072,5.353428927680798,21.06147336983574
BWI-IND,10047,5.57083084279737,21.061013237782422
SJU-FLL,27437,8.32874109263658,21.059153697561687
DFW-TLH,7101,7.250564652738566,21.05337276439938
FNT-LAS,855,4.504705882352941,21.052631578947366
CLT-PHL,33362,7.379349652027837,21.04789880702596
CLT-IAH,27541,6.316863430986737,21.044987473221745
DAL-BWI,14260,5.131684351064577,21.044880785413746
BWI-ABQ,3684,2.2549605871160643,21.036916395222587
ORD-BOI,8077,1.8852173913043477,21.035037761545127
LGA-MCI,14215,1.8705990263176462,21.034118888498064
CLT-SRQ,10244,7.917139503032675,21.02694260054666
LGA-HOU,8724,1.2632730623056547,21.022466758367724
BWI-SAT,7550,2.0902335456475583,21.019867549668874
ECP-DCA,1589,7.0373417721518985,21.019509125235995
SFO-ACV,10753,10.902491569876359,21.017390495675624
DFW-SBN,5034,7.875846950976484,21.0170838299563
SRQ-HOU,1142,5.0307287093942055,21.015761821366024
MSY-MCO,17849,8.046707460843205,21.009580368648102
DEN-LAX,70986,5.413173399486934,21.008367847181134
HOU-MCO,16707,5.75727922194873,21.003172322978394
DAL-MCI,19999,6.252943239316667,21.001050052502627
DRO-DFW,8405,9.847524515666109,20.99940511600238
DTW-OKC,2286,5.963093145869947,20.99737532808399
MCO-SFO,10754,5.933208955223881,20.978240654640135
AUS-LBB,2894,7.716510903426792,20.97442985487215
LAX-EWR,47708,4.281049058672233,20.973421648360862
RDU-DCA,13738,6.679874489200233,20.971029261901293
LAS-BWI,18291,4.454440789473685,20.966595593461264
CHS-LGA,9601,8.436061113436585,20.966565982710133
JFK-HYA,911,10.106945975744212,20.96597145993414
GRR-DCA,3444,9.756346658885322,20.963995354239255
PHX-COS,5621,5.717340937444306,20.95712506671411
ECP-MDW,606,6.703642384105961,20.957095709570957
FLL-DFW,27339,7.292475014697237,20.9517539046783
MCO-DAY,506,8.087301587301587,20.948616600790515
DAL-IAH,5672,3.8044860473330977,20.944992947813823
PHX-JFK,23734,5.795877772134755,20.944636386618352
PGD-DAY,659,8.15290519877676,20.94081942336874
ORD-SAN,27770,4.289017341040463,20.93986316168527
DEN-SBA,10216,5.604506986813619,20.937744714173846
IND-IAH,9505,6.193722257450856,20.93634928984745
MDW-SAT,6515,3.705773672055427,20.93630084420568
DEN-SMF,31557,5.05073084118076,20.933548816427418
DAL-MSY,22223,6.5115251026207766,20.93326733564325
DEN-PSP,13228,5.4877808136004855,20.93286967039613
LAS-RAP,774,5.543450064850843,20.930232558139537
DFW-ORD,65953,6.805771685611817,20.9270237896684
DEN-SEA,62296,4.397929659872694,20.925902144599977
LAS-MIA,13228,7.624591534311118,20.925309948593892
LGA-ORD,102011,4.837434794141051,20.92519434178667
DEN-GEG,16284,5.091646690023972,20.92237779415377
ORD-CVG,30217,7.285269469011892,20.921997551047426
DCA-DSM,3819,4.229232386961094,20.921707253207646
LAS-PAE,1296,5.761830876648565,20.910493827160494
SFO-MKE,1167,6.457903780068729,20.908311910882603
BWI-VPS,1234,5.40389294403893,20.907617504051863
CLT-PBI,17680,6.53844410448184,20.90497737556561
CLE-RDU,2024,7.324270884824518,20.899209486166008
CLE-MCO,16435,7.104207317073171,20.894432613325222
TPA-DAL,9826,6.247186412932269,20.89354773051089
IND-FLL,6752,7.013965235477641,20.88270142180095
CLT-DEN,27332,4.9555718744262895,20.876628128201375
OGS-ORD,503,25.72854291417166,20.87475149105368
DEN-PHX,78281,5.7870240135028,20.873519755751715
BWI-PHX,13328,2.284574267861176,20.873349339735896
ORD-HNL,3943,2.063613231552163,20.872432158255137
SAN-ELP,1447,6.325259515570934,20.870767104353835
BWI-RDU,19037,6.033030032083311,20.869884960865683
DEN-EUG,8434,5.803656220322887,20.867915579796065
MEI-DFW,2123,14.650448748228625,20.86669806877061
BWI-SAN,8842,1.5383041600363718,20.866319837140917
DEN-RDM,6093,6.2065897858319605,20.860003282455278
AZA-PSC,863,5.367990654205608,20.857473928157592
GRR-TPA,1036,7.038610038610039,20.84942084942085
EWR-GSO,5958,3.6742271505376345,20.84592145015106
GSP-EWR,5819,8.996552318565765,20.84550610070459
CLT-TPA,30664,7.10302139474114,20.842029741716672
AUS-OKC,1929,13.355474831344058,20.839813374805598
ORD-OMA,21652,6.086662967073622,20.834103085165342
CLT-ORD,42461,5.496483858787993,20.83088010174042
STL-LGA,27798,5.640831826401446,20.82883660695014
DFW-BZN,4024,6.557385229540918,20.825049701789265
DAL-AMA,12223,5.678419153820925,20.821402274400718
LAS-PIT,8122,3.6085777668227754,20.819995075104654
COS-LAS,5577,7.175457481162541,20.817643894566974
BNA-LGB,783,2.9871959026888604,20.81736909323116
DFW-BTR,18943,9.376170572985556,20.815076809375498
EUG-SFO,12434,9.839716768587062,20.813897378156668
FCA-DFW,1086,12.278398510242086,20.810313075506446
LGA-MKE,12429,4.013860907405915,20.80617909727251
ORD-MSY,16712,4.811079800947299,20.80540928674007
PHL-DAL,1769,1.8970420932878271,20.80271339739966
STT-SJU,6802,7.843662180150865,20.802705086739195
AVL-DFW,3072,10.904433497536946,20.80078125
PHL-MSN,2327,6.040482342807924,20.79931241942415
COS-DFW,15767,11.598482916879144,20.79660049470413
STL-DAL,19361,5.173913043478261,20.794380455554982
HOU-ECP,4714,6.02826780021254,20.78913873568095
AUS-MSY,11040,6.590867828612927,20.78804347826087
DEN-PNS,1881,3.67394778902504,20.78681552365763
ORD-SLN,1463,5.637362637362638,20.77922077922078
SBN-PIE,876,4.024110218140069,20.776255707762555
DEN-BNA,30387,5.948583489990436,20.77533155625761
DFW-AVL,3081,12.772994129158512,20.772476468679
SAN-BOS,11111,3.2695589036122708,20.772207722077223
LGA-DAL,17412,0.6519031141868512,20.76728692855502
SJU-HOU,1069,4.408278457196613,20.767072029934518
PDX-SFO,42492,6.02708441466522,20.761555116257178
LIT-ORD,12279,8.672957516339869,20.759019464125743
SAN-SAT,5429,5.238894009216589,20.758887456253454
BTV-ORD,8287,8.668887004965484,20.755400024134186
STT-PHL,1537,8.025238744884039,20.754716981132077
CVG-ORD,30161,8.510606513295489,20.75196445741189
BUR-RNO,1277,5.467817896389325,20.751761942051683
STL-CMH,5596,6.444364937388193,20.746962115797
DFW-GPT,8147,8.348356113779092,20.74383208543022
MSY-DFW,26178,10.32603536706729,20.74260829704332
SFB-USA,1509,7.62283044058745,20.742213386348578
MIA-IND,5771,6.465625,20.74163923063594
CLT-CRW,8894,8.511538461538462,20.733078479874074
JFK-MSY,12729,1.8663725181216515,20.73218634613874
MDW-SDF,10724,5.518152123191787,20.729205520328236
LAS-BUR,34490,5.525228758169935,20.72484778196579
LFT-DFW,12195,10.961978437988643,20.72160721607216
MTJ-DFW,4276,10.967317187867387,20.720299345182415
BOS-JFK,50768,7.3912923507499455,20.719744721084147
LBB-DFW,16775,11.55716759209505,20.715350223546945
ORD-PDX,21384,4.329539600018735,20.71174710063599
PIE-RIC,647,6.3910355486862445,20.71097372488408
LGA-MEM,7959,1.2221662468513854,20.70611885915316
MSP-SFO,21884,2.291128810766273,20.704624383110946
BUR-STS,966,6.783783783783784,20.70393374741201
BWI-RSW,14761,4.851165002377556,20.70320438994648
SFO-BOS,40773,3.5423270672072737,20.70242562480073
ICT-DFW,16292,9.746879035729659,20.69727473606678
XWA-DEN,4252,11.211433971178833,20.696142991533396
RDU-PHX,3808,3.588033737480232,20.69327731092437
ORD-ROC,15591,6.16338064350395,20.691424539798604
BOS-RDU,24867,6.071143697377432,20.69007117867053
SGF-IAH,2175,11.472273567467653,20.689655172413794
MGM-CLT,1247,8.44524959742351,20.689655172413794
IAD-SRQ,1740,6.259942363112392,20.689655172413794
MKE-DFW,11235,8.172963294538944,20.685358255451714
ALB-MCO,9292,4.871889201471543,20.68445975032286
PHX-BOS,15840,4.841002595100956,20.681818181818183
CLE-PHX,6571,5.048947849954255,20.681783594582257
PHX-MSN,2089,4.690533397405094,20.679751077070367
PHX-TUL,6665,5.103380916604057,20.675168792198047
PBI-ORD,7551,7.010621348911312,20.672758575023174
PWM-DEN,595,7.0698466780238505,20.672268907563023
JFK-SFO,68519,-0.3904139688864149,20.671638523621187
MIA-IAD,5657,7.8644818423383525,20.664663249071946
DFW-JAN,16090,8.585420560747664,20.658794282162834
PWM-LGA,9236,7.262969394399827,20.65829363360762
ORD-LSE,7232,6.51641956491617,20.658185840707965
MCO-MKE,14290,5.7548744564455045,20.65780265920224
LGA-MIA,54124,2.0007415372066295,20.65627078560343
MDW-AUS,11857,3.753913852923754,20.654465716454414
OAK-ABQ,5936,5.710210970464135,20.653638814016173
MSY-FLL,14458,8.053922927640699,20.652925715866647
BGR-ORD,2218,7.887884267631103,20.649233543733093
DFW-AMA,16001,8.806849486601553,20.64870945565902
ORD-FLL,28103,5.931183332738754,20.645482688680925
DTW-IAH,24941,3.748169014084507,20.644721542841104
BDL-LGA,1303,9.785111281657713,20.64466615502686
CVG-MIA,7203,6.936072423398329,20.644176037762044
PAE-SFO,1865,8.648416532474503,20.64343163538874
MIA-SDF,3493,7.708559977097051,20.64128256513026
DEN-BUR,15867,5.108835798255593,20.640322682296592
ORD-MSN,23293,6.593579440457261,20.637101275061177
DFW-SBP,3126,6.8125,20.633397312859884
STL-LIT,5438,4.270653173873045,20.632585509378448
ORD-RAP,4585,5.60034980323568,20.63249727371865
FLL-MCI,4377,4.700549450549451,20.630568882796435
MLI-AZA,572,1.6771929824561405,20.62937062937063
MIA-CVG,7214,6.12859325093737,20.626559467701693
IAH-FLL,21034,6.39403184288302,20.618997813064563
JFK-BNA,11431,3.5181483429773803,20.610620243198323
PHL-DFW,32917,3.758383937017485,20.60941155026278
SFO-DEN,54974,5.762017609420858,20.60792374577073
BOS-AVL,762,5.724047306176084,20.603674540682416
CLT-DAL,3277,4.413655848132272,20.598108025633202
CLT-PNS,11977,7.4073701842546065,20.597812473908323
MSY-DAL,22168,6.990361990950226,20.597257307831107
AGS-CLT,7381,9.410176390773406,20.593415526351443
BNA-MCO,21721,6.547797173732336,20.592974540767
DFW-STS,1588,3.9993658845909956,20.591939546599498
TPA-BDL,9485,7.641854080878471,20.59040590405904
ORD-RDU,23432,6.971779193569077,20.587231136906794
ORD-ORF,12669,6.6150862751306,20.585681584971187
SFB-TOL,753,9.037234042553191,20.584329349269588
EWR-BDL,1234,4.78345498783455,20.583468395461914
BNA-MIA,11325,8.412827781715096,20.58278145695364
DEN-AUS,36713,5.361343161343162,20.58126549178765
BWI-CMH,11308,5.347083296450385,20.578351609480013
MSY-LAS,9355,4.796036422067488,20.577231427044364
LAS-MCI,17096,5.66293648933677,20.57206364061769
TVC-DEN,700,9.154178674351584,20.57142857142857
PHL-LAX,23028,0.572473230608514,20.570609692548203
MKE-BOS,6986,7.04833620195066,20.56971085027197
DEN-PWM,598,5.8875838926174495,20.5685618729097
PIA-PIE,987,7.526422764227642,20.56737588652482
IAH-BOS,15644,7.027416565242457,20.56379442597801
ORD-SEA,47443,3.4087474141934395,20.56362371688131
DFW-CLT,36930,7.460391072058146,20.563227728134308
ECP-BWI,1172,5.4051502145922745,20.563139931740615
STL-OKC,5826,4.781330582774626,20.562993477514592
ONT-LAS,17211,6.3015402499273465,20.56243100342804
ORD-SPI,5580,8.689432063263839,20.555555555555554
SAN-LAS,49194,6.586487420935955,20.551286742285644
SMF-PSP,1635,6.94546568627451,20.55045871559633
AUS-ELP,10428,6.870057581573897,20.550441120061375
MRY-DFW,2925,12.471276229790162,20.547008547008545
ORD-CLE,33655,7.256217277486911,20.54672411231615
IAH-DSM,5714,7.277777777777778,20.54602730136507
AEX-DFW,9175,9.647984267453294,20.544959128065397
PIT-PGD,1066,7.111425873465533,20.544090056285178
MAF-DFW,17433,10.018395033340997,20.54150174955544
DEN-RNO,18457,5.122900472903191,20.53963265969551
BWI-MKE,8316,4.749097038285576,20.53872053872054
BWI-GSP,2488,4.71830985915493,20.538585209003216
BOS-LAX,43943,1.060002746121104,20.53796964249141
SEA-EWR,17746,3.093070652173913,20.534204891243096
HOU-SAT,15888,5.717716014369446,20.531218529707957
XNA-DFW,21660,9.5962445657201,20.530932594644504
FLL-STT,3541,5.672433352240499,20.530923467946906
SFO-FAT,11076,8.357626659441886,20.530877573131097
DFW-BIS,4345,5.57033957033957,20.52934407364787
MCO-FLL,14366,6.337489551407077,20.520673813169985
FAR-LAS,1038,4.894990366088632,20.520231213872833
CVG-DFW,15856,7.434628303441283,20.515893037336024
ORD-DCA,60673,5.9602833123717485,20.513243122970678
LGA-MYR,8419,3.872563005230623,20.513125074236847
ORD-LWB,1677,3.8873576992210905,20.51282051282051
LAS-SJC,32369,4.711703081059365,20.510364855262754
ORD-CMH,29314,5.84431464972504,20.50897182233745
SEA-HNL,20706,1.8262010006314664,20.50613348787791
ORD-SGF,13115,5.559118389836994,20.50324056423942
DEN-AMA,3322,7.504980380319951,20.49969897652017
MKE-LGA,12420,7.96583750605718,20.499194847020934
CVG-IAH,9757,4.703623635989294,20.4981039253869
ORD-PVD,9031,6.214499833462862,20.496069095338278
LGA-IAD,7007,7.978720365609826,20.49379192236335
STT-EWR,2474,2.8487115544472155,20.49312853678254
CLT-DCA,28490,6.029144986640416,20.487890487890486
MIA-GSO,2919,5.784145504461222,20.48646796848236
HOU-CRP,11886,4.454522486104093,20.486286387346457
BIL-ORD,659,9.98165137614679,20.485584218512898
PHL-CRW,825,6.253658536585366,20.484848484848484
AMA-DEN,3276,9.514224533496481,20.48229548229548
ORD-PWM,7768,6.661928146807961,20.481462409886714
BWI-DFW,15040,8.110828707109892,20.47872340425532
ATL-LAX,56735,3.217742077853297,20.47413413236979
DAL-SJC,6457,3.5420734542073453,20.473904289917918
DAL-LBB,15435,5.320285621551444,20.472951085195984
LAX-MIA,29798,6.1470370120676865,20.471172561916905
SBN-EWR,1700,13.540141676505312,20.47058823529412
RIC-ORD,14094,7.315658362989324,20.46970341989499
CLT-BWI,32342,6.521021671826626,20.468740337641457
VPS-MDW,513,7.823874755381604,20.46783625730994
PHL-STT,1539,3.6560260586319218,20.46783625730994
CLT-LFT,1842,6.744797371303395,20.466883821932683
ATL-BUR,601,7.582914572864322,20.465890183028286
BWI-TPA,27302,4.756013367118357,20.46370229287232
CLT-LIT,8166,5.5461679950950336,20.462894930198384
DFW-LFT,12218,9.108139153265506,20.461614012113273
EWR-MSY,12698,4.232341567358535,20.459914947235784
SFO-IND,4028,5.01069385724944,20.456802383316784
MCO-BNA,21691,6.501547987616099,20.45548845143147
IAH-MCO,31385,6.81370011821464,20.4524454357177
SFB-HGR,802,6.020050125313284,20.448877805486283
AZA-EUG,807,7.4812967581047385,20.44609665427509
SLC-FLL,4451,5.917079765660207,20.44484385531341
ORD-DAY,13080,7.193661971830986,20.4434250764526
MDW-CHS,5865,4.7352589300974195,20.443307757885762
BZN-DFW,4021,11.903128911138923,20.442675951255907
VPS-DCA,2534,7.5442284807616025,20.441988950276244
ABE-PIE,1502,9.299933199732799,20.439414114513983
HOU-ABQ,8750,4.530778032036613,20.434285714285714
CLT-ORF,19977,8.180271938186744,20.428492766681682
MIA-DTW,14458,6.10262629062435,20.424678378752247
LAS-PHX,55967,6.610162521678497,20.424535887219253
SAN-AUS,13304,5.0033147506403495,20.422429344558026
SFB-MDT,1822,7.5681191395477105,20.417124039517017
LGA-TUL,774,-0.027237354085603113,20.41343669250646
TPA-AUS,6948,6.115866839602248,20.40875071963155
FAR-ORD,13558,10.016932860100562,20.401239120814278
HOU-OAK,6343,3.8429856398926936,20.400441431499292
DTW-LGA,38459,5.10036263076883,20.393145947632544
AZA-RAP,1123,6.238137869292748,20.391807658058774
LAS-DEN,70615,5.927679559578876,20.390851802025065
SEA-CLE,1594,1.6371069182389937,20.388958594730237
CVG-CHS,682,6.310294117647059,20.381231671554254
SEA-AUS,12821,4.225166080500196,20.380625536229623
CLT-PIA,4799,5.171362972239616,20.37924567618254
CVG-PHL,10619,8.211818010194449,20.378566720030133
DTW-HNL,741,2.4782608695652173,20.3778677462888
IAH-PBI,2282,5.64793678665496,20.376862401402278
ORD-ATL,64246,7.157965340279836,20.373252809513435
DEN-SLC,69744,5.4409992251843775,20.373078687772423
MYR-ORD,3618,6.040499306518724,20.37037037037037
SFO-TPA,3368,3.8759320011929614,20.368171021377673
TPA-ISP,5082,7.168014198382962,20.365997638724913
BOS-LGA,69950,5.467141794035148,20.36168691922802
LGA-BOS,70159,3.934051988421668,20.358043871776964
PHL-TPA,24526,4.481239270824818,20.35798744189839
ORD-SLC,29995,5.595835700678453,20.35672612102017
AVP-ORD,5969,8.91181925476311,20.35516836991121
PHL-OKC,983,1.4897750511247443,20.345879959308242
JAX-LGA,7702,7.977963228582605,20.34536484030122
OAK-CMH,1362,5.540103016924209,20.337738619676944
ATL-LGA,77177,5.139189893201355,20.336369643805796
DEN-PDX,36838,4.405759304536811,20.33498018350616
BOI-SFO,15950,6.703701376233268,20.33228840125392
LGA-PWM,9277,3.636707356595009,20.329848011210522
BUR-BOI,802,5.995,20.32418952618454
CLT-EYW,7755,7.799350649350649,20.322372662798195
FSD-ORD,13222,9.748863291906638,20.32219028891242
DSM-DFW,10806,11.080571799870045,20.322043309272626
MYR-BOS,4350,6.338928489307887,20.321839080459768
SJU-STT,6014,7.737920693102299,20.319255071499835
LAS-RNO,33762,4.879684301100792,20.315739588886913
COS-LAX,4589,5.429914716816095,20.30943560688603
SFO-DFW,39609,7.550257437796434,20.30851574137191
HOU-HRL,14103,4.83493077742279,20.307735942707225
PHX-ANC,2689,-0.7681050656660413,20.304946076608406
MYR-DFW,2384,6.929987347110924,20.302013422818792
ORD-PHX,50766,4.572040337063131,20.300988850805656
SAN-GEG,2010,3.4074812967581045,20.298507462686565
BWI-SJC,1212,2.0463960231980116,20.2970297029703
LGA-TYS,5735,1.8466375545851528,20.29642545771578
ORD-JAX,11643,4.0352748860018925,20.295456497466287
CLT-CVG,16940,7.6812433518496634,20.295159386068477
